variant,metric_01,metric_02,metric_03,metric_04,metric_05,metric_06,metric_07,metric_08,metric_09,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20
B,62.315,61.916,35.441,44.464,42.679,44.471,55.238,49.052,43.98,69.352,54.285,52.861,53.748,46.192,48.118,71.409,64.482,31.915,42.364,62.566
B,47.551,54.748,45.909,70.362,44.411,38.074,43.138,50.623,62.028,45.457,54.976,41.111,50.015,38.172,60.339,54.499,67.505,64.611,53.726,54.775
B,60.531,48.406,51.201,40.052,39.37,40.527,53.17,53.861,58.542,70.683,49.371,56.843,42.363,66.374,66.921,41.175,50.273,53.629,51.211,46.038
B,54.225,52.45,47.408,40.225,51.553,54.867,56.094,56.014,58.751,39.102,45.922,41.375,48.135,48.484,45.143,36.762,51.985,56.859,55.606,47.406
B,50.884,46.437,38.004,47.936,50.467,62.488,59.204,29.312,49.252,31.695,47.54,57.429,68.521,51.286,43.618,42.932,58.822,55.874,34.276,65.603
B,56.939,49.923,57.713,50.557,81.672,47.148,47.29,33.142,50.676,52.257,43.099,47.858,61.529,41.783,51.944,55.772,79.029,71.738,47.66,55.422
B,36.703,65.985,45.984,44.869,51.467,60.119,44.856,53.74,53.764,37.643,66.002,41.581,49.312,53.601,46.534,44.548,43.908,49.012,41.204,50.242
B,68.197,40.389,51.296,53.843,38.94,45.197,58.71,38.307,57.227,49.233,52.158,45.688,26.798,25.995,47.287,33.885,56.983,46.841,62.661,28.939
B,38.727,67.008,30.181,57.471,42.101,36.127,48.779,57.527,55.499,58.042,42.972,55.373,62.423,72.788,64.81,53.112,45.158,41.04,57.432,48.596
B,61.661,56.462,29.476,52.882,63.323,28.166,46.192,40.759,51.833,55.459,43.756,35.338,56.459,48.556,27.317,52.049,65.028,65.849,60.008,55.69
B,42.818,48.973,42.884,49.21,48.388,50.941,61.019,40.327,33.358,47.256,61.821,61.168,34.732,45.109,52.454,61.925,45.815,42.713,39.203,58.777
B,52.963,42.297,41.855,47.109,56.555,66.32,48.943,57.757,59.845,46.602,49.08,48.352,41.556,42.097,60.578,79.219,67.407,38.515,69.727,46.763
B,63.225,37.47,68.678,45.359,38.675,48.63,46.753,51.816,53.877,42.904,74.898,60.694,31.231,52.791,48.139,56.566,48.587,28.922,52.822,54.75
B,47.365,62.455,40.106,37.924,36.876,46.457,55.098,28.646,33.515,49.429,65.206,50.069,34.198,57.502,46.305,43.103,66.905,40.31,36.726,61.257
B,31.854,40.698,48.238,38.749,43.072,48.039,41.638,51.153,48.522,50.585,64.883,49.092,46.722,46.62,45.064,51.437,37.58,55.475,46.693,25.622
B,36.595,46.12,50.359,43.226,53.209,61.963,47.691,50.684,66.513,47.422,46.007,47.118,18.897,46.93,61.387,45.928,54.395,24.311,52.618,54.603
B,51.41,38.688,57.042,44.315,43.972,44.86,46.173,19.633,30.257,34.527,40.395,75.892,66.135,40.308,41.28,59.404,51.119,50.177,34.937,53.105
B,63.371,44.605,36.942,53.741,47.708,44.596,56.811,42.012,48.066,39.615,62.808,59.609,56.644,61.348,54.947,58.519,70.102,71.149,54.836,68.238
B,39.071,46.428,59.715,56.796,68.99,66.675,35.708,35.452,51.066,33.098,37.191,59.548,44.529,58.317,51.992,54.6,46.711,50.963,60.663,59.372
B,43.613,54.501,50.949,52.464,52.328,40.683,52.076,65.259,51.538,35.752,42.023,66.834,56.589,53.978,53.036,36.731,65.702,54.803,55.278,24.198
B,61.515,46.101,66.541,46.424,53.238,42.745,44.408,63.842,53.478,50.207,48.639,53.421,58.616,53.22,56.66,74.388,57.33,41.014,47.1,44.29
B,37.485,33.956,38.603,58.673,53.224,65.404,34.241,63.168,19.293,66.511,58.902,47.823,54.037,51.448,46.747,52.109,46.816,31.313,59.349,47.245
B,55.906,67.08,51.951,46.333,63.297,31.505,50.045,50.814,37.359,77.855,55.278,48.746,37.835,64.973,47.859,56.272,43.992,52.425,36.272,56.91
B,50.296,48.265,50.331,57.019,53.1,52.532,41.699,42.589,32.501,48.717,44.498,46.64,41.759,58.933,46.93,38.21,55.836,44.08,64.948,56.598
B,59.15,53.278,60.603,70.897,59.273,41.199,61.884,46.769,63.393,47.634,66.724,45.542,47.582,56.478,60.627,51.995,40.598,68.631,41.013,55.525
B,44.345,48.763,58.2,46.91,65.514,50.525,57.282,59.796,38.634,62.406,58.162,47.452,56.213,61.888,42.407,50.127,53.33,57.78,47.946,44.63
B,46.183,43.822,71.486,49.941,47.097,55.062,51.043,36.524,51.237,39.798,51.945,26.249,52.675,57.326,61.862,40.738,52.155,63.512,40.203,42.361
B,41.394,56.255,52.87,28.024,34.012,47.481,54.523,32.903,38.99,60.536,30.406,66.146,40.78,39.285,37.711,45.33,37.213,59.009,49.039,69.247
B,49.762,32.957,47.605,49.427,60.347,62.887,56.232,71.506,48.812,43.462,53.967,44.98,70.737,44.615,46.088,38.24,47.423,40.434,60.59,39.322
B,65.829,54.417,42.453,70.565,49.446,36.82,35.304,54.184,66.344,52.183,59.647,45.659,38.689,68.625,37.252,49.992,59.509,40.603,50.849,32.462
B,48.335,55.809,57.631,43.3,52.244,45.9,52.313,54.432,51.107,63.769,53.544,45.0,38.053,41.176,70.211,51.372,52.431,46.812,51.466,65.713
B,77.031,48.921,49.006,53.766,45.826,50.181,49.039,53.264,44.303,57.817,55.799,59.208,51.52,47.05,60.236,61.257,41.823,60.65,54.425,60.857
B,37.401,50.159,73.462,37.993,64.831,45.159,41.964,48.952,41.74,55.503,53.91,56.045,42.966,35.08,53.085,66.54,50.606,45.061,36.83,41.073
B,54.553,59.377,51.739,50.945,43.915,49.876,53.519,57.194,49.742,73.718,39.904,56.03,36.847,62.452,46.732,66.329,51.973,36.149,40.249,52.214
B,47.606,39.61,36.916,57.55,32.96,55.557,54.503,58.757,53.771,46.965,32.788,49.609,50.82,60.64,47.475,40.344,58.227,37.508,52.149,57.282
B,54.618,44.886,46.477,59.398,62.647,69.789,50.22,48.293,44.949,37.165,74.889,38.323,44.258,55.644,39.539,41.43,59.881,53.146,38.846,52.356
B,37.972,39.86,45.8,59.357,49.43,37.266,43.704,48.763,58.082,46.741,56.409,41.195,72.087,40.687,49.38,33.355,42.062,52.223,48.806,54.294
B,59.519,54.049,51.547,49.264,55.965,51.735,45.996,39.379,45.455,60.73,51.811,43.225,36.068,66.47,55.854,51.043,39.154,40.846,42.533,48.708
B,22.121,51.373,47.377,54.092,51.188,48.096,35.303,51.058,65.657,40.529,38.466,27.187,46.496,60.299,61.63,48.589,71.238,48.718,40.457,58.601
B,51.864,39.443,42.145,47.258,59.91,40.397,50.805,71.702,41.851,36.935,48.404,67.626,57.125,32.205,47.565,40.434,51.471,50.452,35.922,45.463
B,43.404,52.08,41.809,32.318,46.831,49.679,48.153,54.149,56.605,48.557,60.941,64.368,53.101,66.217,68.729,53.915,56.136,31.128,65.476,40.844
B,47.812,42.839,52.834,62.411,48.159,47.961,66.812,53.285,42.295,57.423,61.121,61.667,47.808,33.751,48.726,37.219,72.782,71.392,52.429,32.602
B,51.621,60.43,68.144,49.237,49.94,53.187,46.467,54.705,49.123,53.653,59.072,36.476,39.78,43.829,43.118,52.035,37.199,55.408,40.268,73.981
B,48.102,38.704,30.717,61.118,54.255,52.843,45.374,55.8,59.125,59.337,69.526,41.206,48.423,44.532,64.206,42.562,61.196,52.116,43.25,53.514
B,50.046,49.942,45.435,51.451,53.89,30.985,55.439,38.033,60.382,58.444,46.561,61.674,48.252,42.471,39.62,48.837,49.053,43.076,49.054,64.719
B,56.133,52.223,32.713,33.065,25.446,58.148,49.384,50.967,43.51,46.792,41.597,36.965,46.209,60.799,44.971,60.815,43.618,35.204,54.345,65.927
B,32.251,50.94,56.873,41.089,39.439,36.687,51.453,36.289,47.291,49.063,32.168,52.338,63.049,65.901,47.892,64.396,55.583,41.653,64.264,55.993
B,72.812,46.537,53.685,51.602,39.079,37.658,37.402,56.177,55.912,64.485,52.519,33.931,39.182,67.503,41.657,36.331,40.133,53.898,51.057,48.907
B,38.897,54.752,54.21,37.745,58.302,56.722,47.552,52.247,31.985,60.877,54.65,77.46,31.099,47.112,66.694,68.049,43.953,57.593,42.044,52.859
B,45.516,57.801,33.997,36.266,63.919,47.986,52.704,49.505,55.712,70.794,66.331,52.215,58.438,51.706,41.034,62.949,32.585,56.281,37.38,66.308
B,68.607,51.23,38.406,52.228,38.83,38.305,50.186,37.458,54.196,57.252,63.249,41.275,52.528,36.475,55.112,59.621,49.744,27.185,67.591,58.997
B,64.745,51.801,47.2,52.193,56.283,67.313,43.831,43.524,44.317,70.691,46.197,35.932,51.159,22.858,57.887,67.378,41.203,29.101,30.62,54.768
B,49.945,47.01,35.792,29.937,49.578,33.758,51.999,42.549,26.532,54.426,45.386,56.013,46.634,54.904,39.985,51.953,48.246,44.989,47.498,46.933
B,48.231,38.729,45.16,49.059,41.459,38.044,51.695,28.798,53.608,45.026,48.95,57.397,47.028,50.181,48.755,53.882,56.449,55.975,64.583,34.374
B,42.33,60.271,68.591,63.601,58.554,55.461,33.472,39.067,52.358,51.275,56.593,47.609,53.622,50.044,31.224,42.895,48.13,47.374,23.545,60.071
B,65.672,50.599,56.542,47.356,35.778,56.814,40.776,55.605,45.561,47.336,35.765,62.553,54.336,41.615,35.438,52.729,63.686,55.624,48.294,58.795
B,29.374,46.218,46.54,45.606,71.292,43.43,39.681,44.722,32.425,51.954,38.774,62.523,37.514,53.048,64.694,48.527,46.201,58.223,44.636,64.755
B,54.582,35.209,55.592,53.193,50.837,23.913,52.831,70.794,36.076,48.853,33.787,48.843,45.404,55.279,69.305,53.852,46.328,58.455,49.966,70.729
B,45.829,46.278,57.584,56.014,42.372,55.018,27.812,55.272,62.548,71.798,31.615,72.985,58.025,25.054,35.856,37.653,41.424,51.712,53.028,41.564
B,32.113,74.84,47.332,27.5,48.149,55.273,46.092,49.206,57.457,48.887,40.505,42.059,54.11,57.346,58.187,66.879,35.993,55.388,34.662,55.171
B,48.951,53.16,55.531,46.937,65.753,70.458,39.063,47.361,37.841,67.051,44.475,30.519,47.899,53.121,53.517,54.064,60.92,58.91,52.307,55.401
B,39.98,45.442,39.277,57.042,69.518,63.882,47.45,37.742,53.929,45.73,57.467,69.289,46.32,59.198,48.388,42.6,48.311,42.721,57.418,54.624
B,59.835,51.876,55.572,43.738,43.852,48.36,52.981,52.845,55.633,37.041,54.529,51.9,62.242,50.196,51.37,48.639,61.339,43.593,69.122,49.259
B,54.29,35.462,46.457,36.281,44.797,47.508,45.899,46.138,51.248,58.101,31.01,38.711,59.898,58.26,30.302,61.475,55.561,28.166,57.561,64.832
B,48.948,64.606,42.86,60.477,41.371,42.95,57.125,60.862,58.755,48.061,60.727,45.005,31.285,49.247,56.56,50.653,46.161,47.618,58.671,50.229
B,75.643,63.544,61.355,49.96,42.047,60.631,53.316,56.711,37.773,49.99,48.813,55.41,54.559,34.936,47.136,49.322,51.483,32.667,60.557,60.436
B,54.921,50.946,33.752,47.5,32.819,46.163,61.762,37.806,42.62,51.143,29.545,38.908,35.215,55.839,40.337,41.107,30.49,49.065,45.471,54.629
B,46.456,54.171,40.51,49.476,44.689,44.854,38.941,44.112,50.5,40.697,61.08,59.78,50.602,39.494,42.469,44.069,45.286,43.273,42.876,57.015
B,66.099,49.86,53.423,44.315,46.942,60.358,44.274,57.354,50.5,33.528,68.216,50.188,65.596,55.961,54.436,62.531,51.916,55.183,37.514,44.685
B,48.387,69.522,52.248,35.02,46.92,56.393,44.075,57.094,45.445,45.892,44.754,51.866,31.951,65.343,43.862,42.591,68.021,48.992,30.109,55.231
B,72.736,68.411,38.962,46.6,40.181,60.216,56.678,63.313,35.479,54.979,44.503,49.025,32.502,44.683,51.02,68.408,46.736,51.08,49.451,54.747
B,56.48,58.381,58.266,58.317,58.081,46.57,44.423,60.392,37.194,64.152,46.783,47.077,52.758,45.429,57.118,46.224,56.869,52.402,43.89,44.015
B,66.017,46.564,50.532,62.859,45.142,35.766,48.247,64.043,43.415,49.66,44.252,45.083,48.925,61.851,64.533,32.239,47.051,40.923,52.685,60.007
B,42.504,49.769,46.056,51.011,54.808,66.988,48.64,43.699,47.053,38.685,51.21,59.115,44.913,53.611,38.799,21.625,55.342,57.684,43.242,50.64
B,40.398,71.898,62.32,39.387,43.383,46.248,50.151,55.999,48.222,47.627,45.314,42.198,57.407,56.213,54.548,50.447,62.068,54.64,54.284,62.571
B,44.077,52.38,33.302,48.069,49.033,47.013,46.638,57.31,36.425,38.119,61.075,45.871,52.185,53.234,44.675,51.85,53.615,34.593,65.977,67.909
B,34.418,65.209,39.851,59.219,48.253,39.804,48.649,52.619,36.489,48.44,51.661,47.283,70.132,41.697,56.884,61.926,55.159,57.635,46.0,40.896
B,54.489,60.722,59.126,41.044,53.477,63.307,38.035,55.665,43.772,35.88,48.67,35.74,52.104,54.955,46.674,46.634,36.485,42.75,36.454,66.596
B,39.767,70.624,47.085,38.006,61.322,39.414,45.41,37.238,58.856,43.033,67.197,46.737,52.482,47.795,52.286,52.986,26.539,51.474,55.035,55.207
B,45.68,68.967,43.499,36.575,44.391,37.112,40.36,31.342,64.782,53.099,37.09,61.558,49.453,48.907,66.204,38.519,49.342,55.88,36.525,51.575
B,63.3,40.667,61.214,44.013,63.673,33.298,32.755,40.362,44.227,48.869,50.342,63.525,60.641,52.821,55.845,36.582,44.042,51.725,66.46,55.629
B,44.588,50.087,44.079,52.018,59.066,53.107,43.523,58.522,52.414,59.918,52.489,40.964,55.235,38.32,46.717,37.539,40.619,48.927,71.811,57.211
B,66.964,49.06,60.298,30.619,52.123,39.095,35.515,63.769,50.321,80.238,31.513,48.708,49.312,50.471,62.874,61.083,58.055,53.787,45.982,36.901
B,44.877,53.191,43.498,62.906,53.455,31.6,34.071,63.116,49.797,62.174,46.51,71.836,61.634,60.76,51.246,58.153,64.717,71.011,44.582,65.915
B,43.064,64.195,47.041,45.824,59.784,42.143,32.923,53.935,55.238,48.028,56.129,63.3,44.52,53.424,46.247,52.636,39.549,22.906,50.706,43.733
B,52.101,21.024,54.847,42.023,53.284,48.787,52.552,32.695,53.434,56.156,57.772,37.711,55.207,39.333,58.577,49.254,45.754,61.966,55.385,39.651
B,62.584,50.462,46.335,27.28,60.276,40.063,53.309,47.987,48.689,61.891,46.938,53.023,39.47,38.357,47.533,52.499,64.254,41.607,46.413,49.337
B,53.099,49.677,55.07,57.117,48.674,43.619,54.014,51.771,36.423,50.185,36.291,48.649,40.844,50.613,48.605,47.986,56.362,61.871,32.324,61.104
B,56.198,58.224,42.573,48.839,54.019,43.169,31.454,62.686,39.567,45.215,62.434,59.807,54.478,29.059,67.42,53.237,46.989,56.921,32.918,69.297
B,55.684,62.588,31.892,64.329,51.434,55.726,32.58,55.571,44.839,36.917,60.421,34.033,63.041,57.644,57.349,58.699,31.498,51.214,72.135,69.707
B,38.758,38.833,50.227,56.329,54.438,52.298,52.928,45.695,41.563,65.659,41.32,70.435,68.148,63.379,54.871,65.861,57.589,56.241,66.459,77.366
B,56.889,41.081,48.663,39.78,40.595,57.317,48.089,34.541,40.244,43.037,37.424,50.983,41.885,53.365,55.768,31.866,53.262,59.065,44.327,62.492
B,26.589,66.664,44.62,58.12,55.208,43.555,59.634,58.48,54.816,61.088,43.679,45.688,53.76,47.53,36.469,64.179,70.436,48.863,47.677,33.478
B,59.706,51.099,41.908,47.882,41.217,44.792,56.608,40.21,49.635,55.368,47.264,44.562,55.861,48.478,55.479,70.016,52.287,45.468,49.955,53.062
B,28.065,44.637,64.215,59.703,59.516,56.086,63.095,40.353,47.809,62.198,60.97,41.662,42.192,56.867,57.063,34.722,42.292,50.324,58.44,51.168
B,30.561,55.358,42.229,66.034,57.051,48.057,49.251,50.927,44.526,54.576,59.913,60.89,33.017,50.266,29.304,56.203,29.587,38.589,38.52,59.423
B,49.295,50.02,34.068,45.439,42.974,63.208,49.393,54.461,34.262,58.368,49.997,58.907,47.553,42.834,49.74,25.356,64.623,49.311,21.757,53.674
B,25.209,46.479,56.14,48.798,52.488,52.659,51.204,49.033,47.063,50.656,47.112,54.553,62.739,48.285,33.124,53.128,39.99,36.648,27.863,50.949
B,60.001,47.862,51.965,38.89,54.632,52.465,44.718,34.429,41.138,54.394,62.609,38.87,41.714,44.077,24.118,47.9,27.939,50.174,54.168,50.25
B,57.028,73.69,60.864,61.481,49.376,53.301,55.381,61.977,52.51,64.544,39.717,56.135,48.353,53.56,46.5,57.938,61.364,42.837,39.756,61.845
B,38.249,50.122,45.037,43.164,28.466,54.997,45.138,47.894,36.097,57.615,46.089,47.586,58.008,38.995,38.55,48.159,43.445,46.559,59.28,55.105
B,36.384,42.238,58.119,45.381,55.969,67.76,51.87,46.42,58.134,25.645,41.831,53.13,49.319,45.535,31.56,49.423,31.56,59.126,54.526,72.354
B,58.307,35.066,53.119,50.681,51.853,27.875,47.277,56.738,51.48,44.373,47.013,38.028,44.759,47.567,51.798,57.98,40.784,29.816,54.08,58.657
B,63.939,46.08,47.118,51.379,59.44,53.496,68.438,53.027,62.545,50.435,44.653,40.336,63.144,53.302,43.953,45.965,36.992,41.738,56.058,54.485
B,57.099,62.288,58.817,46.167,41.247,52.964,52.429,40.87,65.06,45.91,56.759,54.498,49.073,41.352,46.19,47.996,57.077,40.155,46.9,45.08
B,43.067,56.16,51.497,48.316,53.233,52.727,45.53,43.51,61.762,36.293,62.558,52.575,48.05,59.823,56.479,57.419,51.856,40.579,54.069,54.567
B,49.338,43.107,41.091,36.51,65.352,55.804,55.142,57.775,61.258,42.434,50.389,42.685,43.022,47.577,50.676,50.474,57.048,51.572,49.363,48.635
B,49.068,51.706,59.41,57.237,40.409,40.642,45.148,54.812,66.517,51.485,60.908,40.038,78.06,67.681,31.559,53.292,21.05,56.328,58.43,62.253
B,55.866,47.068,37.34,56.297,58.101,64.63,24.777,47.941,47.711,41.241,61.713,39.651,57.799,54.938,55.592,55.924,29.979,52.371,58.6,35.279
B,57.077,55.206,52.295,49.258,46.484,54.029,52.537,53.401,61.292,46.844,68.383,55.103,52.861,56.813,63.703,54.108,34.424,41.734,60.206,41.015
B,67.044,52.672,68.796,59.444,60.223,44.6,49.162,64.456,42.234,55.668,62.007,49.024,48.875,52.344,50.974,53.036,41.26,37.33,44.611,52.711
B,37.827,54.783,44.968,60.475,52.435,53.539,52.798,49.746,62.171,49.753,47.14,55.718,47.373,49.675,54.035,55.54,58.373,51.05,44.056,65.149
B,55.543,63.335,45.568,39.785,58.884,44.729,41.034,40.081,42.482,42.35,50.598,61.331,53.341,45.469,34.055,36.998,54.124,52.06,50.448,40.586
B,32.293,31.523,39.809,62.923,66.381,59.415,40.042,49.255,47.62,38.429,51.716,38.277,24.417,47.306,51.958,50.653,62.553,48.355,53.572,61.093
B,71.63,52.856,48.358,57.237,56.233,38.548,49.37,46.994,45.354,36.724,42.216,53.511,51.088,59.231,43.284,48.325,45.937,42.057,55.287,49.273
B,43.336,52.318,66.351,32.717,61.246,42.044,47.484,63.804,38.23,40.423,29.237,37.324,37.523,61.501,62.91,34.569,45.785,56.519,41.228,56.917
B,52.884,57.347,38.56,65.943,35.152,58.041,45.447,41.447,34.449,59.676,57.682,48.756,60.353,71.244,57.659,48.492,29.706,57.56,72.636,38.752
B,43.52,47.392,57.549,49.27,51.259,44.718,29.796,38.877,44.551,54.004,18.835,49.089,56.135,43.835,42.857,60.151,55.464,41.382,45.265,49.846
B,62.625,52.194,21.792,58.809,53.92,61.598,40.65,40.593,45.9,54.765,55.162,58.15,38.398,61.166,55.003,52.474,57.788,51.76,39.465,60.95
B,37.208,44.539,70.967,46.306,57.657,47.555,39.343,50.007,61.205,42.182,54.419,44.673,66.061,56.042,45.102,52.211,49.324,57.018,40.63,64.133
B,36.758,63.808,37.267,46.848,41.928,51.826,57.706,58.486,59.029,49.64,63.966,61.723,29.321,43.611,33.489,54.862,57.835,72.706,33.712,41.658
B,47.41,53.911,54.808,24.963,65.026,33.138,54.246,42.955,56.322,46.936,59.836,44.457,45.949,48.879,55.773,49.053,48.914,48.897,54.107,49.412
B,55.444,76.715,53.908,46.719,58.321,43.874,25.579,46.947,32.425,45.366,47.011,54.994,45.7,43.945,58.039,40.792,29.763,48.845,54.824,40.073
B,49.221,50.264,67.973,52.343,53.771,49.222,43.713,52.163,34.954,69.557,48.364,49.269,69.182,52.811,62.649,46.681,61.195,53.612,42.226,44.633
B,44.318,46.141,59.004,53.754,64.782,58.462,57.081,46.703,53.78,46.402,35.998,60.754,52.625,43.689,50.424,50.562,56.301,49.653,40.038,21.785
